"Current (A) Run #26","Voltage (V) Run #26","Electron current (pA) Run #26"
-1.448E-12,54.471,1.448
-1.458E-12,54.486,1.458
-1.461E-12,54.500,1.461
-1.469E-12,54.518,1.469
-1.479E-12,54.555,1.479
-1.484E-12,54.599,1.484
-1.494E-12,54.623,1.494
-1.506E-12,54.641,1.506
-1.516E-12,54.655,1.516
-1.522E-12,54.669,1.522
-1.523E-12,54.686,1.523
-1.530E-12,54.703,1.530
-1.535E-12,54.715,1.535
-1.541E-12,54.724,1.541
-1.547E-12,54.751,1.547
-1.550E-12,54.771,1.550
-1.559E-12,54.803,1.559
-1.562E-12,54.819,1.562
-1.568E-12,54.826,1.568
-1.566E-12,54.835,1.566
-1.576E-12,54.848,1.576
-1.581E-12,54.860,1.581
-1.586E-12,54.880,1.586
-1.588E-12,54.922,1.588
-1.598E-12,54.955,1.598
-1.608E-12,54.986,1.608
-1.617E-12,54.996,1.617
-1.624E-12,55.026,1.624
-1.639E-12,55.070,1.639
-1.639E-12,55.108,1.639
-1.646E-12,55.129,1.646
-1.653E-12,55.139,1.653
-1.657E-12,55.152,1.657
-1.663E-12,55.163,1.663
-1.665E-12,55.175,1.665
-1.672E-12,55.182,1.672
-1.677E-12,55.215,1.677
-1.681E-12,55.256,1.681
-1.683E-12,55.273,1.683
-1.685E-12,55.300,1.685
-1.694E-12,55.342,1.694
-1.703E-12,55.378,1.703
-1.707E-12,55.396,1.707
-1.710E-12,55.405,1.710
-1.716E-12,55.411,1.716
-1.719E-12,55.423,1.719
-1.716E-12,55.443,1.716
-1.727E-12,55.466,1.727
-1.727E-12,55.494,1.727
-1.732E-12,55.522,1.732
-1.734E-12,55.556,1.734
-1.735E-12,55.585,1.735
-1.739E-12,55.616,1.739
-1.744E-12,55.657,1.744
-1.750E-12,55.692,1.750
-1.754E-12,55.717,1.754
-1.761E-12,55.756,1.761
-1.759E-12,55.782,1.759
-1.765E-12,55.791,1.765
-1.763E-12,55.814,1.763
-1.766E-12,55.839,1.766
-1.771E-12,55.870,1.771
-1.770E-12,55.910,1.770
-1.775E-12,55.949,1.775
-1.775E-12,55.966,1.775
-1.780E-12,55.989,1.780
-1.780E-12,56.021,1.780
-1.785E-12,56.047,1.785
-1.779E-12,56.058,1.779
-1.787E-12,56.083,1.787
-1.783E-12,56.136,1.783
-1.788E-12,56.175,1.788
-1.787E-12,56.205,1.787
-1.790E-12,56.235,1.790
-1.787E-12,56.259,1.787
-1.792E-12,56.270,1.792
-1.795E-12,56.290,1.795
-1.793E-12,56.335,1.793
-1.788E-12,56.385,1.788
-1.792E-12,56.389,1.792
-1.788E-12,56.405,1.788
-1.794E-12,56.427,1.794
-1.794E-12,56.445,1.794
-1.792E-12,56.467,1.792
-1.794E-12,56.483,1.794
-1.793E-12,56.515,1.793
-1.789E-12,56.556,1.789
-1.789E-12,56.592,1.789
-1.785E-12,56.622,1.785
-1.785E-12,56.661,1.785
-1.782E-12,56.688,1.782
-1.780E-12,56.709,1.780
-1.787E-12,56.715,1.787
-1.782E-12,56.738,1.782
-1.782E-12,56.785,1.782
-1.777E-12,56.816,1.777
-1.779E-12,56.824,1.779
-1.780E-12,56.847,1.780
-1.776E-12,56.870,1.776
-1.774E-12,56.883,1.774
-1.770E-12,56.880,1.770
-1.771E-12,56.883,1.771
-1.770E-12,56.890,1.770
-1.767E-12,56.886,1.767
-1.762E-12,56.876,1.762
-1.765E-12,56.869,1.765
-1.767E-12,56.905,1.767
-1.763E-12,56.959,1.763
-1.763E-12,56.999,1.763
-1.758E-12,57.032,1.758
-1.758E-12,57.061,1.758
-1.753E-12,57.111,1.753
-1.749E-12,57.151,1.749
-1.741E-12,57.167,1.741
-1.732E-12,57.177,1.732
-1.730E-12,57.189,1.730
-1.730E-12,57.214,1.730
-1.724E-12,57.254,1.724
-1.719E-12,57.279,1.719
-1.720E-12,57.300,1.720
-1.714E-12,57.338,1.714
-1.706E-12,57.358,1.706
-1.704E-12,57.382,1.704
-1.698E-12,57.413,1.698
-1.696E-12,57.442,1.696
-1.691E-12,57.467,1.691
-1.688E-12,57.488,1.688
-1.680E-12,57.505,1.680
-1.675E-12,57.516,1.675
-1.675E-12,57.531,1.675
-1.673E-12,57.538,1.673
-1.664E-12,57.561,1.664
-1.667E-12,57.599,1.667
-1.659E-12,57.638,1.659
-1.652E-12,57.665,1.652
-1.651E-12,57.710,1.651
-1.642E-12,57.762,1.642
-1.636E-12,57.805,1.636
-1.624E-12,57.819,1.624
-1.613E-12,57.837,1.613
-1.603E-12,57.865,1.603
-1.600E-12,57.900,1.600
-1.594E-12,57.929,1.594
-1.588E-12,57.948,1.588
-1.580E-12,57.968,1.580
-1.574E-12,57.992,1.574
-1.564E-12,58.015,1.564
-1.559E-12,58.035,1.559
-1.554E-12,58.052,1.554
-1.546E-12,58.067,1.546
-1.539E-12,58.107,1.539
-1.538E-12,58.137,1.538
-1.530E-12,58.151,1.530
-1.524E-12,58.161,1.524
-1.515E-12,58.185,1.515
-1.514E-12,58.241,1.514
-1.512E-12,58.297,1.512
-1.497E-12,58.329,1.497
-1.484E-12,58.348,1.484
-1.478E-12,58.371,1.478
-1.463E-12,58.424,1.463
-1.460E-12,58.474,1.460
-1.448E-12,58.515,1.448
-1.440E-12,58.527,1.440
-1.416E-12,58.550,1.416
-1.411E-12,58.567,1.411
-1.403E-12,58.605,1.403
-1.393E-12,58.642,1.393
-1.384E-12,58.681,1.384
-1.369E-12,58.710,1.369
-1.361E-12,58.739,1.361
-1.354E-12,58.787,1.354
-1.346E-12,58.870,1.346
-1.331E-12,58.936,1.331
-1.316E-12,58.983,1.316
-1.291E-12,59.031,1.291
-1.277E-12,59.069,1.277
-1.257E-12,59.098,1.257
-1.244E-12,59.152,1.244
-1.229E-12,59.237,1.229
-1.211E-12,59.299,1.211
-1.197E-12,59.333,1.197
-1.176E-12,59.326,1.176
-1.161E-12,59.329,1.161
-1.150E-12,59.327,1.150
-1.142E-12,59.326,1.142
-1.147E-12,59.326,1.147
-1.140E-12,59.358,1.140
-1.137E-12,59.409,1.137
-1.137E-12,59.491,1.137
-1.121E-12,59.578,1.121
-1.104E-12,59.631,1.104
-1.087E-12,59.698,1.087
-1.066E-12,59.742,1.066
-1.050E-12,59.764,1.050
-1.031E-12,59.781,1.031
-1.017E-12,59.787,1.017
-1.011E-12,59.811,1.011
-9.990E-13,59.839,0.999
-9.920E-13,59.866,0.992
-9.830E-13,59.899,0.983
-9.734E-13,59.955,0.973
-9.622E-13,59.985,0.962
-9.524E-13,60.000,0.952
-9.439E-13,60.011,0.944
-9.339E-13,60.020,0.934
-9.299E-13,60.055,0.930
-9.216E-13,60.099,0.922
-9.124E-13,60.132,0.912
-9.012E-13,60.147,0.901
-8.921E-13,60.157,0.892
-8.818E-13,60.169,0.882
-8.750E-13,60.179,0.875
-8.665E-13,60.209,0.867
-8.651E-13,60.254,0.865
-8.600E-13,60.275,0.860
-8.484E-13,60.284,0.848
-8.390E-13,60.299,0.839
-8.329E-13,60.313,0.833
-8.239E-13,60.326,0.824
-8.201E-13,60.338,0.820
-8.166E-13,60.366,0.817
-8.117E-13,60.396,0.812
-8.060E-13,60.416,0.806
-8.044E-13,60.433,0.804
-7.947E-13,60.467,0.795
-7.843E-13,60.491,0.784
-7.803E-13,60.508,0.780
-7.715E-13,60.516,0.771
-7.694E-13,60.539,0.769
-7.619E-13,60.564,0.762
-7.602E-13,60.584,0.760
-7.500E-13,60.623,0.750
-7.402E-13,60.652,0.740
-7.353E-13,60.673,0.735
-7.296E-13,60.701,0.730
-7.200E-13,60.722,0.720
-7.110E-13,60.748,0.711
-7.045E-13,60.770,0.705
-7.029E-13,60.796,0.703
-6.949E-13,60.810,0.695
-6.877E-13,60.823,0.688
-6.834E-13,60.846,0.683
-6.839E-13,60.867,0.684
-6.759E-13,60.876,0.676
-6.684E-13,60.882,0.668
-6.654E-13,60.898,0.665
-6.606E-13,60.922,0.661
-6.544E-13,60.955,0.654
-6.514E-13,60.990,0.651
-6.405E-13,61.016,0.641
-6.366E-13,61.032,0.637
-6.261E-13,61.036,0.626
-6.237E-13,61.030,0.624
-6.192E-13,61.043,0.619
-6.161E-13,61.070,0.616
-6.174E-13,61.097,0.617
-6.112E-13,61.129,0.611
-6.071E-13,61.148,0.607
-6.009E-13,61.186,0.601
-5.987E-13,61.231,0.599
-5.879E-13,61.259,0.588
-5.869E-13,61.276,0.587
-5.803E-13,61.320,0.580
-5.649E-13,61.373,0.565
-5.601E-13,61.408,0.560
-5.509E-13,61.435,0.551
-5.427E-13,61.485,0.543
-5.415E-13,61.518,0.541
-5.324E-13,61.543,0.532
-5.263E-13,61.574,0.526
-5.160E-13,61.652,0.516
-5.133E-13,61.704,0.513
-5.076E-13,61.745,0.508
-5.019E-13,61.789,0.502
-4.929E-13,61.816,0.493
-4.839E-13,61.852,0.484
-4.765E-13,61.880,0.477
-4.746E-13,61.903,0.475
-4.675E-13,61.944,0.468
-4.586E-13,61.980,0.459
-4.579E-13,61.999,0.458
-4.547E-13,62.048,0.455
-4.535E-13,62.079,0.454
-4.524E-13,62.100,0.452
-4.526E-13,62.131,0.453
-4.464E-13,62.173,0.446
-4.434E-13,62.202,0.443
-4.418E-13,62.232,0.442
-4.406E-13,62.277,0.441
-4.418E-13,62.302,0.442
-4.376E-13,62.358,0.438
-4.296E-13,62.403,0.430
-4.241E-13,62.434,0.424
-4.236E-13,62.458,0.424
-4.250E-13,62.485,0.425
-4.231E-13,62.524,0.423
-4.296E-13,62.556,0.430
-4.289E-13,62.569,0.429
-4.318E-13,62.590,0.432
-4.339E-13,62.608,0.434
-4.366E-13,62.636,0.437
-4.356E-13,62.658,0.436
-4.360E-13,62.683,0.436
-4.364E-13,62.711,0.436
-4.442E-13,62.741,0.444
-4.442E-13,62.770,0.444
-4.446E-13,62.795,0.445
-4.498E-13,62.822,0.450
-4.528E-13,62.854,0.453
-4.592E-13,62.883,0.459
-4.660E-13,62.911,0.466
-4.681E-13,62.953,0.468
-4.682E-13,62.994,0.468
-4.715E-13,63.018,0.472
-4.788E-13,63.060,0.479
-4.885E-13,63.121,0.488
-4.994E-13,63.176,0.499
-5.102E-13,63.220,0.510
-5.211E-13,63.256,0.521
-5.332E-13,63.295,0.533
-5.412E-13,63.335,0.541
-5.520E-13,63.365,0.552
-5.622E-13,63.398,0.562
-5.760E-13,63.444,0.576
-5.823E-13,63.477,0.582
-5.906E-13,63.508,0.591
-6.020E-13,63.543,0.602
-6.070E-13,63.598,0.607
-6.149E-13,63.639,0.615
-6.188E-13,63.635,0.619
-6.168E-13,63.650,0.617
-6.215E-13,63.650,0.622
-6.244E-13,63.649,0.624
-6.226E-13,63.675,0.623
-6.258E-13,63.733,0.626
-6.323E-13,63.790,0.632
-6.434E-13,63.832,0.643
-6.607E-13,63.878,0.661
-6.741E-13,63.912,0.674
-6.890E-13,63.968,0.689
-7.086E-13,64.028,0.709
-7.279E-13,64.076,0.728
-7.524E-13,64.105,0.752
-7.753E-13,64.144,0.775
-7.861E-13,64.189,0.786
-8.097E-13,64.217,0.810
-8.252E-13,64.240,0.825
-8.414E-13,64.272,0.841
-8.604E-13,64.321,0.860
-8.730E-13,64.345,0.873
-8.917E-13,64.366,0.892
-9.009E-13,64.387,0.901
-9.143E-13,64.407,0.914
-9.271E-13,64.431,0.927
-9.369E-13,64.451,0.937
-9.481E-13,64.463,0.948
-9.660E-13,64.477,0.966
-9.745E-13,64.492,0.974
-9.820E-13,64.521,0.982
-9.957E-13,64.563,0.996
-1.004E-12,64.589,1.004
-1.012E-12,64.588,1.012
-1.030E-12,64.599,1.030
-1.035E-12,64.630,1.035
-1.048E-12,64.647,1.048
-1.060E-12,64.673,1.060
-1.066E-12,64.714,1.066
-1.075E-12,64.742,1.075
-1.095E-12,64.752,1.095
-1.108E-12,64.759,1.108
-1.121E-12,64.786,1.121
-1.127E-12,64.796,1.127
-1.136E-12,64.801,1.136
-1.144E-12,64.808,1.144
-1.151E-12,64.824,1.151
-1.158E-12,64.846,1.158
-1.166E-12,64.862,1.166
-1.177E-12,64.881,1.177
-1.186E-12,64.913,1.186
-1.195E-12,64.952,1.195
-1.206E-12,64.973,1.206
-1.223E-12,65.006,1.223
-1.238E-12,65.046,1.238
-1.252E-12,65.069,1.252
-1.269E-12,65.102,1.269
-1.280E-12,65.130,1.280
-1.294E-12,65.149,1.294
-1.314E-12,65.175,1.314
-1.329E-12,65.197,1.329
-1.339E-12,65.251,1.339
-1.356E-12,65.291,1.356
-1.375E-12,65.304,1.375
-1.390E-12,65.315,1.390
-1.408E-12,65.333,1.408
-1.426E-12,65.343,1.426
-1.435E-12,65.361,1.435
-1.440E-12,65.387,1.440
-1.456E-12,65.413,1.456
-1.467E-12,65.472,1.467
-1.480E-12,65.506,1.480
-1.497E-12,65.525,1.497
-1.514E-12,65.535,1.514
-1.530E-12,65.553,1.530
-1.541E-12,65.573,1.541
-1.555E-12,65.601,1.555
-1.560E-12,65.627,1.560
-1.570E-12,65.657,1.570
-1.585E-12,65.691,1.585
-1.599E-12,65.721,1.599
-1.613E-12,65.753,1.613
-1.627E-12,65.787,1.627
-1.645E-12,65.805,1.645
-1.658E-12,65.826,1.658
-1.674E-12,65.863,1.674
-1.681E-12,65.895,1.681
-1.695E-12,65.918,1.695
-1.708E-12,65.954,1.708
-1.717E-12,66.001,1.717
-1.731E-12,66.023,1.731
-1.745E-12,66.043,1.745
-1.760E-12,66.081,1.760
-1.772E-12,66.115,1.772
-1.788E-12,66.139,1.788
-1.804E-12,66.169,1.804
-1.815E-12,66.198,1.815
-1.824E-12,66.235,1.824
-1.838E-12,66.257,1.838
-1.850E-12,66.288,1.850
-1.861E-12,66.335,1.861
-1.872E-12,66.373,1.872
-1.884E-12,66.395,1.884
-1.897E-12,66.428,1.897
-1.907E-12,66.470,1.907
-1.924E-12,66.500,1.924
-1.934E-12,66.530,1.934
-1.941E-12,66.575,1.941
-1.953E-12,66.591,1.953
-1.960E-12,66.623,1.960
-1.966E-12,66.665,1.966
-1.980E-12,66.715,1.980
-1.994E-12,66.768,1.994
-2.009E-12,66.835,2.009
-2.022E-12,66.884,2.022
-2.037E-12,66.915,2.037
-2.043E-12,66.942,2.043
-2.054E-12,66.961,2.054
-2.060E-12,66.990,2.060
-2.070E-12,67.012,2.070
-2.071E-12,67.038,2.071
-2.076E-12,67.067,2.076
-2.090E-12,67.115,2.090
-2.095E-12,67.191,2.095
-2.110E-12,67.232,2.110
-2.117E-12,67.270,2.117
-2.129E-12,67.327,2.129
-2.137E-12,67.408,2.137
-2.142E-12,67.443,2.142
-2.150E-12,67.457,2.150
-2.160E-12,67.461,2.160
-2.164E-12,67.464,2.164
-2.164E-12,67.462,2.164
-2.165E-12,67.476,2.165
-2.167E-12,67.529,2.167
-2.171E-12,67.581,2.171
-2.175E-12,67.635,2.175
-2.178E-12,67.663,2.178
-2.183E-12,67.680,2.183
-2.184E-12,67.687,2.184
-2.189E-12,67.711,2.189
-2.186E-12,67.738,2.186
-2.192E-12,67.774,2.192
-2.191E-12,67.810,2.191
-2.192E-12,67.845,2.192
-2.191E-12,67.876,2.191
-2.192E-12,67.897,2.192
-2.190E-12,67.930,2.190
-2.192E-12,67.965,2.192
-2.196E-12,68.002,2.196
-2.198E-12,68.051,2.198
-2.196E-12,68.124,2.196
-2.196E-12,68.171,2.196
-2.198E-12,68.191,2.198
-2.192E-12,68.200,2.192
-2.195E-12,68.223,2.195
-2.192E-12,68.243,2.192
-2.191E-12,68.255,2.191
-2.195E-12,68.269,2.195
-2.190E-12,68.282,2.190
-2.187E-12,68.331,2.187
-2.185E-12,68.371,2.185
-2.185E-12,68.391,2.185
-2.185E-12,68.417,2.185
-2.182E-12,68.465,2.182
-2.178E-12,68.502,2.178
-2.173E-12,68.528,2.173
-2.174E-12,68.539,2.174
-2.171E-12,68.558,2.171
-2.165E-12,68.591,2.165
-2.173E-12,68.619,2.173
-2.180E-12,68.654,2.180
-2.187E-12,68.687,2.187
-2.185E-12,68.720,2.185
-2.188E-12,68.755,2.188
-2.186E-12,68.791,2.186
-2.184E-12,68.832,2.184
-2.183E-12,68.851,2.183
-2.178E-12,68.865,2.178
-2.172E-12,68.896,2.172
-2.167E-12,68.933,2.167
-2.167E-12,68.968,2.167
-2.164E-12,69.006,2.164
-2.157E-12,69.037,2.157
-2.154E-12,69.066,2.154
-2.150E-12,69.106,2.150
-2.140E-12,69.121,2.140
-2.133E-12,69.145,2.133
-2.131E-12,69.176,2.131
-2.122E-12,69.201,2.122
-2.117E-12,69.238,2.117
-2.109E-12,69.274,2.109
-2.103E-12,69.289,2.103
-2.098E-12,69.298,2.098
-2.094E-12,69.317,2.094
-2.086E-12,69.342,2.086
-2.083E-12,69.369,2.083
-2.079E-12,69.388,2.079
-2.072E-12,69.408,2.072
-2.068E-12,69.438,2.068
-2.059E-12,69.465,2.059
-2.056E-12,69.506,2.056
-2.046E-12,69.546,2.046
-2.046E-12,69.557,2.046
-2.036E-12,69.591,2.036
-2.026E-12,69.636,2.026
-2.017E-12,69.664,2.017
-2.009E-12,69.695,2.009
-1.996E-12,69.712,1.996
-1.985E-12,69.735,1.985
-1.976E-12,69.761,1.976
-1.972E-12,69.783,1.972
-1.964E-12,69.809,1.964
-1.964E-12,69.836,1.964
-1.951E-12,69.865,1.951
-1.944E-12,69.891,1.944
-1.937E-12,69.915,1.937
-1.929E-12,69.954,1.929
-1.918E-12,69.986,1.918
-1.910E-12,70.039,1.910
-1.898E-12,70.115,1.898
-1.888E-12,70.164,1.888
-1.867E-12,70.191,1.867
-1.854E-12,70.219,1.854
-1.842E-12,70.241,1.842
-1.822E-12,70.266,1.822
-1.816E-12,70.306,1.816
-1.804E-12,70.343,1.804
-1.790E-12,70.357,1.790
-1.774E-12,70.366,1.774
-1.765E-12,70.408,1.765
-1.758E-12,70.426,1.758
-1.746E-12,70.432,1.746
-1.738E-12,70.440,1.738
-1.730E-12,70.432,1.730
-1.723E-12,70.445,1.723
-1.727E-12,70.479,1.727
-1.723E-12,70.531,1.723
-1.710E-12,70.573,1.710
-1.702E-12,70.636,1.702
-1.691E-12,70.664,1.691
-1.672E-12,70.690,1.672
-1.652E-12,70.714,1.652
-1.638E-12,70.742,1.638
-1.625E-12,70.781,1.625
-1.611E-12,70.808,1.611
-1.594E-12,70.841,1.594
-1.585E-12,70.890,1.585
-1.574E-12,70.928,1.574
-1.558E-12,70.953,1.558
-1.545E-12,70.974,1.545
-1.527E-12,71.015,1.527
-1.519E-12,71.048,1.519
-1.502E-12,71.067,1.502
-1.484E-12,71.098,1.484
-1.475E-12,71.141,1.475
-1.461E-12,71.176,1.461
-1.448E-12,71.206,1.448
-1.433E-12,71.240,1.433
-1.419E-12,71.280,1.419
-1.399E-12,71.315,1.399
-1.389E-12,71.347,1.389
-1.371E-12,71.371,1.371
-1.355E-12,71.390,1.355
-1.348E-12,71.417,1.348
-1.335E-12,71.459,1.335
-1.324E-12,71.500,1.324
-1.313E-12,71.530,1.313
-1.301E-12,71.545,1.301
-1.281E-12,71.545,1.281
-1.273E-12,71.544,1.273
-1.265E-12,71.541,1.265
-1.256E-12,71.540,1.256
-1.256E-12,71.552,1.256
-1.248E-12,71.593,1.248
-1.242E-12,71.677,1.242
-1.230E-12,71.738,1.230
-1.215E-12,71.787,1.215
-1.193E-12,71.837,1.193
-1.174E-12,71.897,1.174
-1.158E-12,71.935,1.158
-1.132E-12,71.954,1.132
-1.121E-12,71.975,1.121
-1.108E-12,72.016,1.108
-1.091E-12,72.070,1.091
-1.078E-12,72.137,1.078
-1.058E-12,72.177,1.058
-1.038E-12,72.203,1.038
-1.017E-12,72.227,1.017
-1.005E-12,72.246,1.005
-9.966E-13,72.258,0.997
-9.854E-13,72.274,0.985
-9.770E-13,72.294,0.977
-9.733E-13,72.307,0.973
-9.646E-13,72.326,0.965
-9.542E-13,72.353,0.954
-9.546E-13,72.386,0.955
-9.458E-13,72.385,0.946
-9.452E-13,72.397,0.945
-9.410E-13,72.423,0.941
-9.363E-13,72.443,0.936
-9.349E-13,72.465,0.935
-9.297E-13,72.475,0.930
-9.243E-13,72.492,0.924
-9.188E-13,72.522,0.919
-9.095E-13,72.553,0.910
-9.012E-13,72.572,0.901
-8.902E-13,72.598,0.890
-8.859E-13,72.629,0.886
-8.779E-13,72.647,0.878
-8.640E-13,72.671,0.864
-8.587E-13,72.698,0.859
-8.504E-13,72.724,0.850
-8.450E-13,72.748,0.845
-8.376E-13,72.761,0.838
-8.263E-13,72.765,0.826
-8.235E-13,72.767,0.824
-8.176E-13,72.786,0.818
-8.146E-13,72.811,0.815
-8.119E-13,72.840,0.812
-8.048E-13,72.888,0.805
-8.003E-13,72.935,0.800
-7.927E-13,72.962,0.793
-7.843E-13,72.982,0.784
-7.731E-13,73.016,0.773
-7.615E-13,73.048,0.761
-7.518E-13,73.071,0.752
-7.437E-13,73.106,0.744
-7.385E-13,73.138,0.738
-7.315E-13,73.158,0.731
-7.192E-13,73.204,0.719
-7.120E-13,73.239,0.712
-7.041E-13,73.255,0.704
-6.956E-13,73.286,0.696
-6.891E-13,73.294,0.689
-6.806E-13,73.297,0.681
-6.760E-13,73.325,0.676
-6.738E-13,73.349,0.674
-6.672E-13,73.383,0.667
-6.609E-13,73.402,0.661
-6.602E-13,73.410,0.660
-6.544E-13,73.427,0.654
-6.540E-13,73.453,0.654
-6.469E-13,73.485,0.647
-6.413E-13,73.519,0.641
-6.363E-13,73.537,0.636
-6.302E-13,73.560,0.630
-6.258E-13,73.587,0.626
-6.223E-13,73.632,0.622
-6.163E-13,73.663,0.616
-6.090E-13,73.691,0.609
-6.037E-13,73.711,0.604
-6.027E-13,73.741,0.603
-5.943E-13,73.780,0.594
-5.936E-13,73.818,0.594
-5.857E-13,73.848,0.586
-5.814E-13,73.876,0.581
-5.783E-13,73.919,0.578
-5.720E-13,73.950,0.572
-5.719E-13,73.966,0.572
-5.670E-13,73.996,0.567
-5.675E-13,74.025,0.567
-5.685E-13,74.055,0.568
-5.652E-13,74.081,0.565
-5.652E-13,74.121,0.565
-5.649E-13,74.158,0.565
-5.645E-13,74.183,0.565
-5.610E-13,74.223,0.561
-5.606E-13,74.270,0.561
-5.649E-13,74.304,0.565
-5.685E-13,74.334,0.568
-5.684E-13,74.386,0.568
-5.726E-13,74.416,0.573
-5.702E-13,74.428,0.570
-5.722E-13,74.456,0.572
-5.706E-13,74.477,0.571
-5.732E-13,74.487,0.573
-5.775E-13,74.502,0.577
-5.817E-13,74.520,0.582
-5.823E-13,74.546,0.582
-5.830E-13,74.573,0.583
-5.885E-13,74.604,0.589
-5.874E-13,74.618,0.587
-5.922E-13,74.633,0.592
-5.923E-13,74.652,0.592
-5.972E-13,74.679,0.597
-5.992E-13,74.719,0.599
-6.055E-13,74.741,0.606
-6.123E-13,74.752,0.612
-6.163E-13,74.771,0.616
-6.182E-13,74.808,0.618
-6.278E-13,74.855,0.628
-6.274E-13,74.901,0.627
-6.393E-13,74.904,0.639
-6.433E-13,74.943,0.643
-6.547E-13,75.006,0.655
-6.668E-13,75.049,0.667
-6.751E-13,75.074,0.675
-6.823E-13,75.087,0.682
-6.967E-13,75.117,0.697
-7.025E-13,75.159,0.702
-7.145E-13,75.180,0.714
-7.220E-13,75.187,0.722
-7.302E-13,75.193,0.730
-7.342E-13,75.195,0.734
-7.439E-13,75.200,0.744
-7.473E-13,75.195,0.747
-7.493E-13,75.199,0.749
-7.534E-13,75.207,0.753
-7.565E-13,75.251,0.756
-7.583E-13,75.296,0.758
-7.652E-13,75.346,0.765
-7.743E-13,75.366,0.774
-7.871E-13,75.380,0.787
-8.022E-13,75.396,0.802
-8.102E-13,75.440,0.810
-8.164E-13,75.462,0.816
-8.291E-13,75.485,0.829
-8.339E-13,75.493,0.834
-8.464E-13,75.504,0.846
-8.582E-13,75.520,0.858
-8.673E-13,75.546,0.867
-8.731E-13,75.588,0.873
-8.818E-13,75.635,0.882
-8.933E-13,75.679,0.893
-9.061E-13,75.711,0.906
-9.218E-13,75.742,0.922
-9.438E-13,75.781,0.944
-9.575E-13,75.808,0.957
-9.730E-13,75.814,0.973
-9.919E-13,75.847,0.992
-1.007E-12,75.886,1.007
-1.016E-12,75.900,1.016
-1.029E-12,75.924,1.029
-1.044E-12,75.970,1.044
-1.061E-12,75.963,1.061
-1.071E-12,75.957,1.071
-1.081E-12,75.970,1.081
-1.086E-12,75.978,1.086
-1.096E-12,76.011,1.096
-1.105E-12,76.046,1.105
-1.111E-12,76.099,1.111
-1.127E-12,76.145,1.127
-1.144E-12,76.169,1.144
-1.165E-12,76.202,1.165
-1.181E-12,76.240,1.181
-1.203E-12,76.272,1.203
-1.221E-12,76.309,1.221
-1.238E-12,76.348,1.238
-1.263E-12,76.390,1.263
-1.284E-12,76.419,1.284
-1.306E-12,76.442,1.306
-1.326E-12,76.447,1.326
-1.344E-12,76.455,1.344
-1.357E-12,76.446,1.357
-1.362E-12,76.446,1.362
-1.368E-12,76.514,1.368
-1.377E-12,76.642,1.377
-1.400E-12,76.718,1.400
-1.439E-12,76.773,1.439
-1.479E-12,76.798,1.479
-1.516E-12,76.830,1.516
-1.546E-12,76.860,1.546
-1.571E-12,76.874,1.571
-1.590E-12,76.899,1.590
-1.607E-12,76.929,1.607
-1.628E-12,76.957,1.628
-1.642E-12,76.990,1.642
-1.665E-12,77.016,1.665
-1.680E-12,77.032,1.680
-1.696E-12,77.064,1.696
-1.717E-12,77.093,1.717
-1.729E-12,77.112,1.729
-1.743E-12,77.137,1.743
-1.759E-12,77.178,1.759
-1.778E-12,77.192,1.778
-1.794E-12,77.204,1.794
-1.808E-12,77.234,1.808
-1.822E-12,77.251,1.822
-1.833E-12,77.270,1.833
-1.843E-12,77.296,1.843
-1.856E-12,77.311,1.856
-1.865E-12,77.333,1.865
-1.877E-12,77.354,1.877
-1.886E-12,77.363,1.886
-1.897E-12,77.382,1.897
-1.905E-12,77.407,1.905
-1.918E-12,77.437,1.918
-1.928E-12,77.475,1.928
-1.940E-12,77.509,1.940
-1.955E-12,77.541,1.955
-1.973E-12,77.561,1.973
-1.986E-12,77.587,1.986
-2.004E-12,77.620,2.004
-2.018E-12,77.654,2.018
-2.038E-12,77.690,2.038
-2.053E-12,77.721,2.053
-2.070E-12,77.767,2.070
-2.090E-12,77.808,2.090
-2.109E-12,77.849,2.109
-2.126E-12,77.875,2.126
-2.137E-12,77.917,2.137
-2.158E-12,77.942,2.158
-2.176E-12,77.974,2.176
-2.191E-12,78.005,2.191
-2.207E-12,78.037,2.207
-2.220E-12,78.066,2.220
-2.238E-12,78.094,2.238
-2.249E-12,78.113,2.249
-2.261E-12,78.141,2.261
-2.272E-12,78.169,2.272
-2.283E-12,78.191,2.283
-2.290E-12,78.212,2.290
-2.303E-12,78.252,2.303
-2.317E-12,78.288,2.317
-2.322E-12,78.313,2.322
-2.338E-12,78.327,2.338
-2.345E-12,78.344,2.345
-2.353E-12,78.371,2.353
-2.363E-12,78.397,2.363
-2.372E-12,78.421,2.372
-2.382E-12,78.459,2.382
-2.385E-12,78.496,2.385
-2.392E-12,78.526,2.392
-2.402E-12,78.563,2.402
-2.416E-12,78.605,2.416
-2.426E-12,78.638,2.426
-2.439E-12,78.663,2.439
-2.447E-12,78.687,2.447
-2.456E-12,78.721,2.456
-2.469E-12,78.737,2.469
-2.477E-12,78.743,2.477
-2.484E-12,78.743,2.484
-2.490E-12,78.750,2.490
-2.491E-12,78.777,2.491
-2.494E-12,78.798,2.494
-2.505E-12,78.826,2.505
-2.506E-12,78.854,2.506
-2.515E-12,78.889,2.515
-2.516E-12,78.940,2.516
-2.524E-12,78.984,2.524
-2.533E-12,79.014,2.533
-2.540E-12,79.044,2.540
