"Current (A) Run #30","Voltage (V) Run #30","Electron current (pA) Run #30"
-4.239E-13,81.063,0.424
-4.230E-13,81.062,0.423
-4.229E-13,81.060,0.423
-4.187E-13,81.062,0.419
-4.180E-13,81.059,0.418
-4.165E-13,81.061,0.417
-4.175E-13,81.053,0.418
-4.166E-13,81.059,0.417
-4.210E-13,81.058,0.421
-4.171E-13,81.060,0.417
-4.198E-13,81.058,0.420
-4.163E-13,81.059,0.416
-4.192E-13,81.057,0.419
-4.146E-13,81.060,0.415
-4.155E-13,81.059,0.415
-4.201E-13,81.060,0.420
-4.181E-13,81.061,0.418
-4.211E-13,81.062,0.421
-4.159E-13,81.062,0.416
-4.146E-13,81.063,0.415
-4.179E-13,81.063,0.418
-4.182E-13,81.053,0.418
-4.171E-13,81.061,0.417
-4.131E-13,81.063,0.413
