"Date and Time Run #23","Time (s) Run #23","Current (A) Run #23","Voltage (V) Run #23","Electron current (pA) Run #23"
02/02/2026 04:39:51 pm,77.400,-3.141E-11,46.507,31.414
02/02/2026 04:39:51 pm,77.500,-3.135E-11,46.607,31.350
02/02/2026 04:39:51 pm,77.600,-3.121E-11,46.664,31.206
02/02/2026 04:39:51 pm,77.700,-3.099E-11,46.684,30.992
02/02/2026 04:39:51 pm,77.800,-3.076E-11,46.685,30.762
02/02/2026 04:39:51 pm,77.900,-3.057E-11,46.696,30.569
02/02/2026 04:39:52 pm,78.000,-3.044E-11,46.718,30.439
02/02/2026 04:39:52 pm,78.100,-3.035E-11,46.742,30.351
02/02/2026 04:39:52 pm,78.200,-3.027E-11,46.752,30.272
02/02/2026 04:39:52 pm,78.300,-3.019E-11,46.776,30.192
02/02/2026 04:39:52 pm,78.400,-3.010E-11,46.867,30.103
02/02/2026 04:39:52 pm,78.500,-2.997E-11,46.914,29.969
02/02/2026 04:39:52 pm,78.600,-2.978E-11,46.922,29.781
02/02/2026 04:39:52 pm,78.700,-2.959E-11,46.930,29.593
02/02/2026 04:39:52 pm,78.800,-2.944E-11,46.933,29.440
02/02/2026 04:39:52 pm,78.900,-2.933E-11,46.935,29.333
02/02/2026 04:39:53 pm,79.000,-2.927E-11,46.958,29.266
02/02/2026 04:39:53 pm,79.100,-2.921E-11,47.037,29.207
02/02/2026 04:39:53 pm,79.200,-2.910E-11,47.091,29.101
02/02/2026 04:39:53 pm,79.300,-2.892E-11,47.112,28.916
02/02/2026 04:39:53 pm,79.400,-2.871E-11,47.121,28.713
02/02/2026 04:39:53 pm,79.500,-2.854E-11,47.124,28.535
02/02/2026 04:39:53 pm,79.600,-2.841E-11,47.125,28.409
02/02/2026 04:39:53 pm,79.700,-2.833E-11,47.131,28.332
02/02/2026 04:39:53 pm,79.800,-2.829E-11,47.183,28.289
02/02/2026 04:39:53 pm,79.900,-2.821E-11,47.273,28.214
02/02/2026 04:39:54 pm,80.000,-2.805E-11,47.330,28.053
02/02/2026 04:39:54 pm,80.100,-2.782E-11,47.348,27.819
02/02/2026 04:39:54 pm,80.200,-2.757E-11,47.357,27.573
02/02/2026 04:39:54 pm,80.300,-2.737E-11,47.359,27.369
02/02/2026 04:39:54 pm,80.400,-2.722E-11,47.364,27.223
02/02/2026 04:39:54 pm,80.500,-2.712E-11,47.439,27.123
02/02/2026 04:39:54 pm,80.600,-2.700E-11,47.495,26.997
02/02/2026 04:39:54 pm,80.700,-2.680E-11,47.516,26.797
02/02/2026 04:39:54 pm,80.800,-2.658E-11,47.538,26.580
02/02/2026 04:39:54 pm,80.900,-2.638E-11,47.537,26.384
02/02/2026 04:39:55 pm,81.000,-2.623E-11,47.530,26.234
02/02/2026 04:39:55 pm,81.100,-2.613E-11,47.545,26.132
02/02/2026 04:39:55 pm,81.200,-2.607E-11,47.549,26.074
02/02/2026 04:39:55 pm,81.300,-2.604E-11,47.577,26.039
02/02/2026 04:39:55 pm,81.400,-2.599E-11,47.600,25.991
02/02/2026 04:39:55 pm,81.500,-2.591E-11,47.631,25.907
02/02/2026 04:39:55 pm,81.600,-2.580E-11,47.646,25.804
02/02/2026 04:39:55 pm,81.700,-2.569E-11,47.651,25.691
02/02/2026 04:39:55 pm,81.800,-2.559E-11,47.664,25.594
02/02/2026 04:39:55 pm,81.900,-2.551E-11,47.701,25.510
02/02/2026 04:39:56 pm,82.000,-2.541E-11,47.720,25.413
02/02/2026 04:39:56 pm,82.100,-2.530E-11,47.727,25.301
02/02/2026 04:39:56 pm,82.200,-2.520E-11,47.730,25.203
02/02/2026 04:39:56 pm,82.300,-2.512E-11,47.724,25.118
02/02/2026 04:39:56 pm,82.400,-2.507E-11,47.730,25.068
02/02/2026 04:39:56 pm,82.500,-2.503E-11,47.734,25.032
02/02/2026 04:39:56 pm,82.600,-2.502E-11,47.740,25.020
02/02/2026 04:39:56 pm,82.700,-2.501E-11,47.770,25.012
02/02/2026 04:39:56 pm,82.800,-2.497E-11,47.787,24.974
02/02/2026 04:39:56 pm,82.900,-2.490E-11,47.804,24.899
02/02/2026 04:39:57 pm,83.000,-2.481E-11,47.802,24.813
02/02/2026 04:39:57 pm,83.100,-2.474E-11,47.805,24.738
02/02/2026 04:39:57 pm,83.200,-2.468E-11,47.809,24.682
02/02/2026 04:39:57 pm,83.300,-2.465E-11,47.813,24.651
02/02/2026 04:39:57 pm,83.400,-2.463E-11,47.856,24.633
02/02/2026 04:39:57 pm,83.500,-2.458E-11,47.909,24.575
02/02/2026 04:39:57 pm,83.600,-2.446E-11,47.970,24.458
02/02/2026 04:39:57 pm,83.700,-2.427E-11,47.998,24.268
02/02/2026 04:39:57 pm,83.800,-2.405E-11,48.009,24.048
02/02/2026 04:39:57 pm,83.900,-2.384E-11,48.016,23.836
02/02/2026 04:39:58 pm,84.000,-2.368E-11,48.018,23.679
02/02/2026 04:39:58 pm,84.100,-2.357E-11,48.021,23.570
02/02/2026 04:39:58 pm,84.200,-2.350E-11,48.072,23.500
02/02/2026 04:39:58 pm,84.300,-2.341E-11,48.147,23.406
02/02/2026 04:39:58 pm,84.400,-2.322E-11,48.190,23.225
02/02/2026 04:39:58 pm,84.500,-2.299E-11,48.206,22.987
02/02/2026 04:39:58 pm,84.600,-2.275E-11,48.213,22.745
02/02/2026 04:39:58 pm,84.700,-2.255E-11,48.216,22.551
02/02/2026 04:39:58 pm,84.800,-2.241E-11,48.226,22.415
02/02/2026 04:39:58 pm,84.900,-2.232E-11,48.291,22.319
02/02/2026 04:39:59 pm,85.000,-2.219E-11,48.384,22.192
02/02/2026 04:39:59 pm,85.100,-2.197E-11,48.421,21.973
02/02/2026 04:39:59 pm,85.200,-2.169E-11,48.434,21.692
02/02/2026 04:39:59 pm,85.300,-2.142E-11,48.441,21.416
02/02/2026 04:39:59 pm,85.400,-2.119E-11,48.445,21.193
02/02/2026 04:39:59 pm,85.500,-2.103E-11,48.490,21.030
02/02/2026 04:39:59 pm,85.600,-2.089E-11,48.549,20.888
02/02/2026 04:39:59 pm,85.700,-2.071E-11,48.575,20.715
02/02/2026 04:39:59 pm,85.800,-2.052E-11,48.582,20.522
02/02/2026 04:39:59 pm,85.900,-2.035E-11,48.588,20.353
02/02/2026 04:40:00 pm,86.000,-2.022E-11,48.589,20.215
02/02/2026 04:40:00 pm,86.100,-2.012E-11,48.608,20.119
02/02/2026 04:40:00 pm,86.200,-2.005E-11,48.656,20.047
02/02/2026 04:40:00 pm,86.300,-1.995E-11,48.692,19.945
02/02/2026 04:40:00 pm,86.400,-1.980E-11,48.712,19.803
02/02/2026 04:40:00 pm,86.500,-1.965E-11,48.717,19.647
02/02/2026 04:40:00 pm,86.600,-1.951E-11,48.720,19.506
02/02/2026 04:40:00 pm,86.700,-1.940E-11,48.723,19.397
02/02/2026 04:40:00 pm,86.800,-1.933E-11,48.729,19.326
02/02/2026 04:40:00 pm,86.900,-1.928E-11,48.777,19.277
02/02/2026 04:40:01 pm,87.000,-1.920E-11,48.820,19.198
02/02/2026 04:40:01 pm,87.100,-1.905E-11,48.887,19.054
02/02/2026 04:40:01 pm,87.200,-1.886E-11,48.904,18.861
02/02/2026 04:40:01 pm,87.300,-1.865E-11,48.915,18.647
02/02/2026 04:40:01 pm,87.400,-1.847E-11,48.917,18.471
02/02/2026 04:40:01 pm,87.500,-1.834E-11,48.928,18.336
02/02/2026 04:40:01 pm,87.600,-1.823E-11,48.971,18.234
02/02/2026 04:40:01 pm,87.700,-1.813E-11,49.072,18.131
02/02/2026 04:40:01 pm,87.800,-1.795E-11,49.182,17.951
02/02/2026 04:40:01 pm,87.900,-1.767E-11,49.220,17.666
02/02/2026 04:40:02 pm,88.000,-1.733E-11,49.250,17.335
02/02/2026 04:40:02 pm,88.100,-1.701E-11,49.248,17.014
02/02/2026 04:40:02 pm,88.200,-1.677E-11,49.249,16.773
02/02/2026 04:40:02 pm,88.300,-1.662E-11,49.255,16.616
02/02/2026 04:40:02 pm,88.400,-1.652E-11,49.314,16.518
02/02/2026 04:40:02 pm,88.500,-1.642E-11,49.355,16.423
02/02/2026 04:40:02 pm,88.600,-1.629E-11,49.381,16.294
02/02/2026 04:40:02 pm,88.700,-1.615E-11,49.386,16.152
02/02/2026 04:40:02 pm,88.800,-1.602E-11,49.392,16.019
02/02/2026 04:40:02 pm,88.900,-1.591E-11,49.419,15.911
02/02/2026 04:40:03 pm,89.000,-1.583E-11,49.486,15.825
02/02/2026 04:40:03 pm,89.100,-1.572E-11,49.574,15.716
02/02/2026 04:40:03 pm,89.200,-1.555E-11,49.598,15.551
02/02/2026 04:40:03 pm,89.300,-1.536E-11,49.617,15.355
02/02/2026 04:40:03 pm,89.400,-1.518E-11,49.620,15.180
02/02/2026 04:40:03 pm,89.500,-1.504E-11,49.624,15.043
02/02/2026 04:40:03 pm,89.600,-1.495E-11,49.660,14.948
02/02/2026 04:40:03 pm,89.700,-1.488E-11,49.733,14.876
02/02/2026 04:40:03 pm,89.800,-1.478E-11,49.796,14.775
02/02/2026 04:40:03 pm,89.900,-1.465E-11,49.825,14.648
02/02/2026 04:40:04 pm,90.000,-1.451E-11,49.834,14.513
02/02/2026 04:40:04 pm,90.100,-1.439E-11,49.835,14.392
02/02/2026 04:40:04 pm,90.200,-1.430E-11,49.840,14.298
02/02/2026 04:40:04 pm,90.300,-1.424E-11,49.904,14.241
02/02/2026 04:40:04 pm,90.400,-1.419E-11,50.019,14.185
02/02/2026 04:40:04 pm,90.500,-1.410E-11,50.126,14.101
02/02/2026 04:40:04 pm,90.600,-1.398E-11,50.185,13.985
02/02/2026 04:40:04 pm,90.700,-1.386E-11,50.197,13.859
02/02/2026 04:40:04 pm,90.800,-1.375E-11,50.215,13.752
02/02/2026 04:40:04 pm,90.900,-1.368E-11,50.229,13.676
02/02/2026 04:40:05 pm,91.000,-1.363E-11,50.226,13.626
02/02/2026 04:40:05 pm,91.100,-1.361E-11,50.272,13.614
02/02/2026 04:40:05 pm,91.200,-1.360E-11,50.392,13.599
02/02/2026 04:40:05 pm,91.300,-1.361E-11,50.468,13.609
02/02/2026 04:40:05 pm,91.400,-1.362E-11,50.493,13.619
02/02/2026 04:40:05 pm,91.500,-1.364E-11,50.503,13.642
02/02/2026 04:40:05 pm,91.600,-1.367E-11,50.506,13.667
02/02/2026 04:40:05 pm,91.700,-1.370E-11,50.495,13.696
02/02/2026 04:40:05 pm,91.800,-1.372E-11,50.506,13.719
02/02/2026 04:40:05 pm,91.900,-1.374E-11,50.505,13.743
02/02/2026 04:40:06 pm,92.000,-1.377E-11,50.507,13.769
02/02/2026 04:40:06 pm,92.100,-1.379E-11,50.535,13.791
02/02/2026 04:40:06 pm,92.200,-1.382E-11,50.596,13.819
02/02/2026 04:40:06 pm,92.300,-1.387E-11,50.627,13.869
02/02/2026 04:40:06 pm,92.400,-1.394E-11,50.640,13.937
02/02/2026 04:40:06 pm,92.500,-1.401E-11,50.646,14.009
02/02/2026 04:40:06 pm,92.600,-1.407E-11,50.648,14.072
02/02/2026 04:40:06 pm,92.700,-1.413E-11,50.645,14.128
02/02/2026 04:40:06 pm,92.800,-1.417E-11,50.656,14.173
02/02/2026 04:40:06 pm,92.900,-1.422E-11,50.650,14.215
02/02/2026 04:40:07 pm,93.000,-1.425E-11,50.659,14.252
02/02/2026 04:40:07 pm,93.100,-1.429E-11,50.679,14.289
02/02/2026 04:40:07 pm,93.200,-1.434E-11,50.727,14.336
02/02/2026 04:40:07 pm,93.300,-1.440E-11,50.764,14.402
02/02/2026 04:40:07 pm,93.400,-1.449E-11,50.781,14.494
02/02/2026 04:40:07 pm,93.500,-1.459E-11,50.786,14.590
02/02/2026 04:40:07 pm,93.600,-1.469E-11,50.788,14.685
02/02/2026 04:40:07 pm,93.700,-1.476E-11,50.789,14.759
02/02/2026 04:40:07 pm,93.800,-1.483E-11,50.816,14.826
02/02/2026 04:40:07 pm,93.900,-1.489E-11,50.856,14.889
02/02/2026 04:40:08 pm,94.000,-1.498E-11,50.912,14.980
02/02/2026 04:40:08 pm,94.100,-1.511E-11,50.937,15.109
02/02/2026 04:40:08 pm,94.200,-1.527E-11,50.946,15.272
02/02/2026 04:40:08 pm,94.300,-1.542E-11,50.951,15.424
02/02/2026 04:40:08 pm,94.400,-1.555E-11,50.951,15.549
02/02/2026 04:40:08 pm,94.500,-1.564E-11,50.951,15.641
02/02/2026 04:40:08 pm,94.600,-1.571E-11,50.952,15.711
02/02/2026 04:40:08 pm,94.700,-1.576E-11,50.982,15.764
02/02/2026 04:40:08 pm,94.800,-1.583E-11,51.034,15.829
02/02/2026 04:40:08 pm,94.900,-1.594E-11,51.053,15.944
02/02/2026 04:40:09 pm,95.000,-1.608E-11,51.061,16.081
02/02/2026 04:40:09 pm,95.100,-1.622E-11,51.066,16.224
02/02/2026 04:40:09 pm,95.200,-1.635E-11,51.117,16.345
02/02/2026 04:40:09 pm,95.300,-1.649E-11,51.181,16.488
02/02/2026 04:40:09 pm,95.400,-1.668E-11,51.236,16.678
02/02/2026 04:40:09 pm,95.500,-1.695E-11,51.256,16.947
02/02/2026 04:40:09 pm,95.600,-1.724E-11,51.261,17.236
02/02/2026 04:40:09 pm,95.700,-1.748E-11,51.264,17.477
02/02/2026 04:40:09 pm,95.800,-1.766E-11,51.265,17.659
02/02/2026 04:40:09 pm,95.900,-1.779E-11,51.304,17.789
02/02/2026 04:40:10 pm,96.000,-1.792E-11,51.378,17.920
02/02/2026 04:40:10 pm,96.100,-1.813E-11,51.414,18.134
02/02/2026 04:40:10 pm,96.200,-1.840E-11,51.424,18.404
02/02/2026 04:40:10 pm,96.300,-1.868E-11,51.434,18.678
02/02/2026 04:40:10 pm,96.400,-1.893E-11,51.434,18.927
02/02/2026 04:40:10 pm,96.500,-1.911E-11,51.445,19.114
02/02/2026 04:40:10 pm,96.600,-1.927E-11,51.513,19.267
02/02/2026 04:40:10 pm,96.700,-1.946E-11,51.550,19.460
02/02/2026 04:40:10 pm,96.800,-1.971E-11,51.561,19.709
02/02/2026 04:40:10 pm,96.900,-1.996E-11,51.560,19.964
02/02/2026 04:40:11 pm,97.000,-2.019E-11,51.568,20.194
02/02/2026 04:40:11 pm,97.100,-2.037E-11,51.574,20.367
02/02/2026 04:40:11 pm,97.200,-2.049E-11,51.594,20.490
02/02/2026 04:40:11 pm,97.300,-2.062E-11,51.659,20.617
02/02/2026 04:40:11 pm,97.400,-2.082E-11,51.742,20.821
02/02/2026 04:40:11 pm,97.500,-2.117E-11,51.777,21.171
02/02/2026 04:40:11 pm,97.600,-2.161E-11,51.791,21.610
02/02/2026 04:40:11 pm,97.700,-2.202E-11,51.795,22.018
02/02/2026 04:40:11 pm,97.800,-2.234E-11,51.800,22.342
02/02/2026 04:40:11 pm,97.900,-2.256E-11,51.795,22.563
02/02/2026 04:40:12 pm,98.000,-2.272E-11,51.832,22.717
02/02/2026 04:40:12 pm,98.100,-2.286E-11,51.918,22.863
02/02/2026 04:40:12 pm,98.200,-2.316E-11,51.996,23.156
02/02/2026 04:40:12 pm,98.300,-2.363E-11,52.026,23.629
02/02/2026 04:40:12 pm,98.400,-2.415E-11,52.037,24.148
02/02/2026 04:40:12 pm,98.500,-2.461E-11,52.039,24.609
02/02/2026 04:40:12 pm,98.600,-2.498E-11,52.040,24.981
02/02/2026 04:40:12 pm,98.700,-2.524E-11,52.051,25.236
02/02/2026 04:40:12 pm,98.800,-2.539E-11,52.087,25.394
02/02/2026 04:40:12 pm,98.900,-2.557E-11,52.181,25.568
02/02/2026 04:40:13 pm,99.000,-2.589E-11,52.247,25.891
02/02/2026 04:40:13 pm,99.100,-2.638E-11,52.275,26.376
02/02/2026 04:40:13 pm,99.200,-2.692E-11,52.278,26.918
02/02/2026 04:40:13 pm,99.300,-2.738E-11,52.279,27.383
02/02/2026 04:40:13 pm,99.400,-2.771E-11,52.281,27.715
02/02/2026 04:40:13 pm,99.500,-2.794E-11,52.325,27.941
02/02/2026 04:40:13 pm,99.600,-2.816E-11,52.397,28.165
02/02/2026 04:40:13 pm,99.700,-2.849E-11,52.436,28.489
02/02/2026 04:40:13 pm,99.800,-2.892E-11,52.454,28.922
02/02/2026 04:40:13 pm,99.900,-2.935E-11,52.457,29.348
02/02/2026 04:40:14 pm,100.000,-2.970E-11,52.461,29.698
02/02/2026 04:40:14 pm,100.100,-2.996E-11,52.467,29.957
02/02/2026 04:40:14 pm,100.200,-3.012E-11,52.472,30.125
02/02/2026 04:40:14 pm,100.300,-3.024E-11,52.514,30.240
02/02/2026 04:40:14 pm,100.400,-3.040E-11,52.557,30.401
02/02/2026 04:40:14 pm,100.500,-3.066E-11,52.577,30.657
02/02/2026 04:40:14 pm,100.600,-3.097E-11,52.584,30.969
02/02/2026 04:40:14 pm,100.700,-3.125E-11,52.588,31.254
02/02/2026 04:40:14 pm,100.800,-3.147E-11,52.586,31.469
02/02/2026 04:40:14 pm,100.900,-3.162E-11,52.608,31.619
02/02/2026 04:40:15 pm,101.000,-3.175E-11,52.657,31.749
02/02/2026 04:40:15 pm,101.100,-3.195E-11,52.690,31.949
02/02/2026 04:40:15 pm,101.200,-3.223E-11,52.704,32.226
02/02/2026 04:40:15 pm,101.300,-3.252E-11,52.708,32.520
02/02/2026 04:40:15 pm,101.400,-3.279E-11,52.708,32.785
02/02/2026 04:40:15 pm,101.500,-3.299E-11,52.713,32.986
02/02/2026 04:40:15 pm,101.600,-3.311E-11,52.759,33.108
02/02/2026 04:40:15 pm,101.700,-3.327E-11,52.817,33.271
02/02/2026 04:40:15 pm,101.800,-3.355E-11,52.843,33.551
02/02/2026 04:40:15 pm,101.900,-3.391E-11,52.854,33.905
02/02/2026 04:40:16 pm,102.000,-3.425E-11,52.869,34.253
02/02/2026 04:40:16 pm,102.100,-3.457E-11,52.984,34.570
02/02/2026 04:40:16 pm,102.200,-3.501E-11,53.079,35.011
02/02/2026 04:40:16 pm,102.300,-3.565E-11,53.119,35.646
02/02/2026 04:40:16 pm,102.400,-3.636E-11,53.145,36.363
02/02/2026 04:40:16 pm,102.500,-3.706E-11,53.223,37.057
02/02/2026 04:40:16 pm,102.600,-3.772E-11,53.350,37.716
02/02/2026 04:40:16 pm,102.700,-3.847E-11,53.384,38.470
02/02/2026 04:40:16 pm,102.800,-3.929E-11,53.399,39.285
02/02/2026 04:40:16 pm,102.900,-3.996E-11,53.407,39.964
02/02/2026 04:40:17 pm,103.000,-4.048E-11,53.456,40.485
02/02/2026 04:40:17 pm,103.100,-4.098E-11,53.652,40.981
02/02/2026 04:40:17 pm,103.200,-4.167E-11,53.776,41.668
02/02/2026 04:40:17 pm,103.300,-4.263E-11,53.822,42.626
02/02/2026 04:40:17 pm,103.400,-4.363E-11,53.837,43.628
02/02/2026 04:40:17 pm,103.500,-4.450E-11,53.856,44.497
02/02/2026 04:40:17 pm,103.600,-4.514E-11,53.937,45.144
02/02/2026 04:40:17 pm,103.700,-4.568E-11,54.035,45.677
02/02/2026 04:40:17 pm,103.800,-4.623E-11,54.059,46.235
02/02/2026 04:40:17 pm,103.900,-4.680E-11,54.066,46.798
02/02/2026 04:40:18 pm,104.000,-4.726E-11,54.082,47.256
02/02/2026 04:40:18 pm,104.100,-4.760E-11,54.165,47.605
02/02/2026 04:40:18 pm,104.200,-4.795E-11,54.242,47.948
02/02/2026 04:40:18 pm,104.300,-4.838E-11,54.269,48.383
02/02/2026 04:40:18 pm,104.400,-4.883E-11,54.275,48.826
02/02/2026 04:40:18 pm,104.500,-4.917E-11,54.291,49.175
02/02/2026 04:40:18 pm,104.600,-4.945E-11,54.363,49.446
02/02/2026 04:40:18 pm,104.700,-4.973E-11,54.473,49.732
02/02/2026 04:40:18 pm,104.800,-5.012E-11,54.531,50.115
02/02/2026 04:40:18 pm,104.900,-5.059E-11,54.544,50.593
02/02/2026 04:40:19 pm,105.000,-5.101E-11,54.544,51.013
02/02/2026 04:40:19 pm,105.100,-5.132E-11,54.549,51.323
02/02/2026 04:40:19 pm,105.200,-5.152E-11,54.622,51.523
02/02/2026 04:40:19 pm,105.300,-5.171E-11,54.706,51.709
02/02/2026 04:40:19 pm,105.400,-5.197E-11,54.740,51.973
02/02/2026 04:40:19 pm,105.500,-5.230E-11,54.743,52.297
02/02/2026 04:40:19 pm,105.600,-5.258E-11,54.744,52.576
02/02/2026 04:40:19 pm,105.700,-5.277E-11,54.751,52.770
02/02/2026 04:40:19 pm,105.800,-5.289E-11,54.825,52.890
02/02/2026 04:40:19 pm,105.900,-5.302E-11,54.895,53.023
02/02/2026 04:40:20 pm,106.000,-5.323E-11,54.922,53.226
02/02/2026 04:40:20 pm,106.100,-5.346E-11,54.934,53.464
02/02/2026 04:40:20 pm,106.200,-5.367E-11,54.974,53.669
02/02/2026 04:40:20 pm,106.300,-5.386E-11,55.070,53.856
02/02/2026 04:40:20 pm,106.400,-5.407E-11,55.106,54.074
02/02/2026 04:40:20 pm,106.500,-5.433E-11,55.129,54.326
02/02/2026 04:40:20 pm,106.600,-5.457E-11,55.149,54.571
02/02/2026 04:40:20 pm,106.700,-5.477E-11,55.253,54.772
02/02/2026 04:40:20 pm,106.800,-5.498E-11,55.337,54.983
02/02/2026 04:40:20 pm,106.900,-5.524E-11,55.367,55.236
02/02/2026 04:40:21 pm,107.000,-5.547E-11,55.384,55.471
02/02/2026 04:40:21 pm,107.100,-5.567E-11,55.438,55.671
02/02/2026 04:40:21 pm,107.200,-5.584E-11,55.550,55.842
02/02/2026 04:40:21 pm,107.300,-5.603E-11,55.605,56.026
02/02/2026 04:40:21 pm,107.400,-5.622E-11,55.625,56.217
02/02/2026 04:40:21 pm,107.500,-5.640E-11,55.635,56.396
02/02/2026 04:40:21 pm,107.600,-5.652E-11,55.655,56.521
02/02/2026 04:40:21 pm,107.700,-5.661E-11,55.791,56.614
02/02/2026 04:40:21 pm,107.800,-5.670E-11,55.902,56.704
02/02/2026 04:40:21 pm,107.900,-5.682E-11,55.947,56.819
02/02/2026 04:40:22 pm,108.000,-5.694E-11,55.964,56.941
02/02/2026 04:40:22 pm,108.100,-5.704E-11,56.042,57.041
02/02/2026 04:40:22 pm,108.200,-5.711E-11,56.170,57.108
02/02/2026 04:40:22 pm,108.300,-5.715E-11,56.213,57.153
02/02/2026 04:40:22 pm,108.400,-5.717E-11,56.239,57.170
02/02/2026 04:40:22 pm,108.500,-5.718E-11,56.251,57.179
02/02/2026 04:40:22 pm,108.600,-5.717E-11,56.362,57.167
02/02/2026 04:40:22 pm,108.700,-5.712E-11,56.529,57.120
02/02/2026 04:40:22 pm,108.800,-5.702E-11,56.582,57.021
02/02/2026 04:40:22 pm,108.900,-5.690E-11,56.600,56.896
02/02/2026 04:40:23 pm,109.000,-5.677E-11,56.611,56.770
02/02/2026 04:40:23 pm,109.100,-5.666E-11,56.688,56.657
02/02/2026 04:40:23 pm,109.200,-5.653E-11,56.824,56.531
02/02/2026 04:40:23 pm,109.300,-5.635E-11,56.888,56.347
02/02/2026 04:40:23 pm,109.400,-5.613E-11,56.914,56.132
02/02/2026 04:40:23 pm,109.500,-5.591E-11,56.970,55.910
02/02/2026 04:40:23 pm,109.600,-5.569E-11,57.089,55.695
02/02/2026 04:40:23 pm,109.700,-5.543E-11,57.165,55.431
02/02/2026 04:40:23 pm,109.800,-5.512E-11,57.205,55.124
02/02/2026 04:40:23 pm,109.900,-5.481E-11,57.218,54.811
02/02/2026 04:40:24 pm,110.000,-5.453E-11,57.303,54.528
02/02/2026 04:40:24 pm,110.100,-5.423E-11,57.376,54.231
02/02/2026 04:40:24 pm,110.200,-5.392E-11,57.403,53.917
02/02/2026 04:40:24 pm,110.300,-5.362E-11,57.415,53.615
02/02/2026 04:40:24 pm,110.400,-5.335E-11,57.457,53.350
02/02/2026 04:40:24 pm,110.500,-5.312E-11,57.536,53.120
02/02/2026 04:40:24 pm,110.600,-5.285E-11,57.582,52.852
02/02/2026 04:40:24 pm,110.700,-5.255E-11,57.602,52.550
02/02/2026 04:40:24 pm,110.800,-5.224E-11,57.680,52.237
02/02/2026 04:40:24 pm,110.900,-5.189E-11,57.861,51.891
02/02/2026 04:40:25 pm,111.000,-5.139E-11,57.959,51.391
02/02/2026 04:40:25 pm,111.100,-5.075E-11,57.996,50.745
02/02/2026 04:40:25 pm,111.200,-5.007E-11,58.009,50.070
02/02/2026 04:40:25 pm,111.300,-4.951E-11,58.073,49.509
02/02/2026 04:40:25 pm,111.400,-4.902E-11,58.231,49.020
02/02/2026 04:40:25 pm,111.500,-4.843E-11,58.312,48.429
02/02/2026 04:40:25 pm,111.600,-4.773E-11,58.342,47.734
02/02/2026 04:40:25 pm,111.700,-4.708E-11,58.348,47.076
02/02/2026 04:40:25 pm,111.800,-4.652E-11,58.370,46.515
02/02/2026 04:40:25 pm,111.900,-4.607E-11,58.428,46.074
02/02/2026 04:40:26 pm,112.000,-4.571E-11,58.464,45.713
02/02/2026 04:40:26 pm,112.100,-4.537E-11,58.470,45.367
02/02/2026 04:40:26 pm,112.200,-4.507E-11,58.481,45.073
02/02/2026 04:40:26 pm,112.300,-4.481E-11,58.517,44.813
02/02/2026 04:40:26 pm,112.400,-4.454E-11,58.594,44.543
02/02/2026 04:40:26 pm,112.500,-4.420E-11,58.631,44.195
02/02/2026 04:40:26 pm,112.600,-4.383E-11,58.643,43.825
02/02/2026 04:40:26 pm,112.700,-4.348E-11,58.663,43.475
02/02/2026 04:40:26 pm,112.800,-4.315E-11,58.780,43.146
02/02/2026 04:40:26 pm,112.900,-4.273E-11,58.849,42.727
02/02/2026 04:40:27 pm,113.000,-4.218E-11,58.880,42.180
02/02/2026 04:40:27 pm,113.100,-4.164E-11,58.890,41.636
02/02/2026 04:40:27 pm,113.200,-4.117E-11,58.910,41.167
02/02/2026 04:40:27 pm,113.300,-4.076E-11,58.937,40.756
02/02/2026 04:40:27 pm,113.400,-4.041E-11,58.943,40.411
02/02/2026 04:40:27 pm,113.500,-4.015E-11,58.976,40.151
02/02/2026 04:40:27 pm,113.600,-3.992E-11,59.020,39.924
02/02/2026 04:40:27 pm,113.700,-3.967E-11,59.037,39.671
02/02/2026 04:40:27 pm,113.800,-3.938E-11,59.060,39.377
02/02/2026 04:40:27 pm,113.900,-3.909E-11,59.076,39.095
02/02/2026 04:40:28 pm,114.000,-3.885E-11,59.095,38.845
02/02/2026 04:40:28 pm,114.100,-3.861E-11,59.205,38.607
02/02/2026 04:40:28 pm,114.200,-3.825E-11,59.252,38.247
02/02/2026 04:40:28 pm,114.300,-3.779E-11,59.272,37.791
02/02/2026 04:40:28 pm,114.400,-3.733E-11,59.302,37.327
02/02/2026 04:40:28 pm,114.500,-3.688E-11,59.398,36.883
02/02/2026 04:40:28 pm,114.600,-3.636E-11,59.598,36.359
02/02/2026 04:40:28 pm,114.700,-3.559E-11,59.780,35.586
02/02/2026 04:40:28 pm,114.800,-3.446E-11,59.851,34.456
02/02/2026 04:40:28 pm,114.900,-3.322E-11,59.880,33.220
02/02/2026 04:40:29 pm,115.000,-3.208E-11,59.907,32.078
02/02/2026 04:40:29 pm,115.100,-3.123E-11,59.896,31.232
02/02/2026 04:40:29 pm,115.200,-3.062E-11,59.901,30.623
02/02/2026 04:40:29 pm,115.300,-3.025E-11,59.898,30.255
02/02/2026 04:40:29 pm,115.400,-3.003E-11,59.899,30.035
02/02/2026 04:40:29 pm,115.500,-2.989E-11,59.900,29.888
02/02/2026 04:40:29 pm,115.600,-2.979E-11,59.919,29.794
02/02/2026 04:40:29 pm,115.700,-2.968E-11,60.013,29.683
02/02/2026 04:40:29 pm,115.800,-2.944E-11,60.059,29.444
02/02/2026 04:40:29 pm,115.900,-2.907E-11,60.079,29.066
02/02/2026 04:40:30 pm,116.000,-2.864E-11,60.087,28.637
